"","video_id","category","trending_days","Glikes","Gcomments","Gviews","GLikeRatio"
"33","_1LdMWlNYS4",28,21,0.00824566391811203,0.0113533151680291,0.00900130550599794,-0.000748900505641021
"34","_1LdMWlNYS4",28,21,0.0161214514006392,0.0152671755725191,0.0161470884672123,-2.52296806870996e-05
"35","_1LdMWlNYS4",28,21,0.00779407003099126,0.00663423264042459,0.010391748378631,-0.00257096156199634
"36","_1LdMWlNYS4",28,21,0.00961560527825588,0.00900702987697715,0.0111578419378379,-0.00152521851249889
"37","_1LdMWlNYS4",28,21,0.00995590307769241,0.0128456346614413,0.0117944784417359,-0.00181714310882091
"38","_1LdMWlNYS4",28,21,0.0169247389268995,0.0206362854686157,0.0207198493101868,-0.00371807248174121
"39","_1LdMWlNYS4",28,21,0.00495750708215297,0.0048441449031171,0.0057508402905779,-0.000788796963068658
"40","_1LdMWlNYS4",28,21,0.0105708245243129,0.014462376860197,0.0151805080616297,-0.004540752605779
"41","_1LdMWlNYS4",28,21,0.00854253835425384,0.012396694214876,0.0111300428858679,-0.00255902250142731
"42","_1LdMWlNYS4",28,21,0.00849178910976664,0.0148979591836735,0.0110337845324321,-0.00251425368919903
"43","_6lGaYh71g4",19,11,0.0563011196696577,0.0466321243523316,0.16036021833803,-0.0896782714745381
"44","_6lGaYh71g4",19,11,0.0332280860021049,0.0292904290429043,0.0730001630301878,-0.0370662357736882
"45","_6lGaYh71g4",19,11,0.0261932479627474,0.0128256513026052,0.0520326541465005,-0.024561410790729
"46","_6lGaYh71g4",19,11,0.0289988655700511,0.0138504155124654,0.0472717425644266,-0.0174480760357681
"47","_6lGaYh71g4",19,11,0.0415489561083167,0.0214676034348165,0.0599627656823706,-0.0173721286918977
"48","_6lGaYh71g4",19,11,0.0183911087589309,0.011463507833397,0.0316287062560817,-0.0128317459730175
"49","_6lGaYh71g4",19,11,0.0176042614005457,0.0109557990177559,0.026954383272991,-0.00910471002874113
"50","_6lGaYh71g4",19,11,0.00491541653367379,-0.00112107623318386,0.00890844665037801,-0.00395777251143185
"51","_6lGaYh71g4",19,11,0.00527251937492059,0.00374111485222596,0.00936484872460041,-0.00405436087342523
"52","_6lGaYh71g4",19,11,0.00764612954186414,0.00969064480059635,0.0109586976183298,-0.00327666014869813
"53","_BcYBFC6zfY",1,10,1.16840662925747,0.855883546946587,2.09350177181148,-0.299044646097711
"54","_BcYBFC6zfY",1,10,0.105148496975897,0.0821849317208837,0.213610335896704,-0.089371222139985
"55","_BcYBFC6zfY",1,10,0.0710477735968242,0.0591955184661142,0.141887945449866,-0.0620377613541873
"56","_BcYBFC6zfY",1,10,0.0383559415102398,0.0265532564542951,0.0886498929163434,-0.0461984626401543
"57","_BcYBFC6zfY",1,10,0.0362535989188554,0.023449741070243,0.103132987715839,-0.060626768976844
"58","_BcYBFC6zfY",1,10,0.00639317305511454,0.00477450827754424,0.021669708380565,-0.0149525186076675
"59","_BcYBFC6zfY",1,10,0.0110195553677489,0.0061463767367388,0.0359505348864578,-0.0240658010968075
"60","_BcYBFC6zfY",1,10,0.00857745249196589,0.00616016427104723,0.0259226626495396,-0.0169069373248643
"61","_BcYBFC6zfY",1,10,0.00593059181596747,0.0049234693877551,0.0226800800579116,-0.0163780331391569
"62","_EMxJMU1dCo",26,11,NA,NA,0.125264097724202,NA
"63","_EMxJMU1dCo",26,11,NA,NA,0.0557891288160834,NA
"64","_EMxJMU1dCo",26,11,NA,NA,0.020665693977565,NA
"65","_EMxJMU1dCo",26,11,NA,NA,0.0088798773267943,NA
"66","_EMxJMU1dCo",26,11,NA,NA,0.00541888709537789,NA
"67","_EMxJMU1dCo",26,11,NA,NA,0.00390520264982659,NA
"68","_EMxJMU1dCo",26,11,NA,NA,0.00303231977348256,NA
"69","_EMxJMU1dCo",26,11,NA,NA,0.0026204985549915,NA
"70","_EMxJMU1dCo",26,11,NA,NA,0.00193351765265991,NA
"71","_EMxJMU1dCo",26,11,NA,NA,0.00222932887395726,NA
"72","_fjfo256p6s",10,14,0.273428232502966,0.229508196721311,0.345798000505864,-0.0537746140027669
"73","_fjfo256p6s",10,14,0.104564508616674,0.0622222222222222,0.168910430782927,-0.055047778231523
"74","_fjfo256p6s",10,14,0.0712629137676576,-0.0125523012552301,0.1185358505894,-0.0422632290210748
"75","_fjfo256p6s",10,14,0.0661287148199173,0.0423728813559322,0.114924136678809,-0.04376568795456
"76","_fjfo256p6s",10,14,0.0492892745061842,0.0101626016260163,0.10714261479687,-0.0522546413781577
"77","_fjfo256p6s",10,14,0.0510204081632653,0.0663983903420523,0.104226871416445,-0.0481843583329291
"78","_fjfo256p6s",10,14,0.0316370940743221,0.00188679245283019,0.0677521591438911,-0.033823453092828
"79","_fjfo256p6s",10,14,0.0355346422196982,0.0414312617702448,0.054166309283388,-0.017674314668959
"80","_fjfo256p6s",10,14,0.0412096521466625,-0.00904159132007233,0.0676190452708584,-0.0247367197514688
"81","_fjfo256p6s",10,14,0.036418359668924,0.0291970802919708,0.0685232999080844,-0.030046083451734
"82","_fjfo256p6s",10,14,0.0458835487149702,0.0141843971631206,0.0762972873084247,-0.0282577489993608
"83","_fjfo256p6s",10,14,0.0335971123143135,0.0104895104895105,0.0684186851627984,-0.0325916921259937
"84","_fjfo256p6s",10,14,0.0327736736064473,0.0190311418685121,0.0826089326359038,-0.0460325585048695
"85","_hMQe2U4c6w",10,9,2.30920217588395,1.19656224008872,7.48175512958439,-0.609844645910439
"86","_hMQe2U4c6w",10,9,0.202271201764359,0.157894736842105,0.567076351191281,-0.232793475027301
"87","_hMQe2U4c6w",10,9,0.0888526819115765,0.0692718552430783,0.214464047909087,-0.103429464391122
"88","_hMQe2U4c6w",10,9,0.0700812009933867,0.0541311993475712,0.147632560871025,-0.067575078053535
"89","_hMQe2U4c6w",10,9,0.0429319269332568,0.0276582370291572,0.0982962536667002,-0.0504092830587446
"90","_hMQe2U4c6w",10,9,0.0369891142302608,0.022349785912577,0.0831521257108476,-0.0426191394401697
"91","_hMQe2U4c6w",10,9,0.0952066643760888,0.0700478645066274,0.229219942969328,-0.10902302664364
"92","_hMQe2U4c6w",10,9,0.0202733754743618,0.010752688172043,0.0679093641951197,-0.0446067712466039
"93","_IoOJu2_FKE",28,15,0.306176862687009,0.316987740805604,0.767346363747641,-0.260938948086399
"94","_IoOJu2_FKE",28,15,0.120775686096621,0.0757978723404255,0.189875568123904,-0.0580732001550668
"95","_IoOJu2_FKE",28,15,0.0485682485075382,0.0271940667490729,0.0556132747891906,-0.00667387048828019
"96","_IoOJu2_FKE",28,15,0.0154395445334363,0.01323706377858,0.0208432170591026,-0.00529334224430034
"97","_IoOJu2_FKE",28,15,0.0113085621970921,0.00237529691211401,0.0168394125620407,-0.00543925648103377
"98","_IoOJu2_FKE",28,15,0.0101484683330201,0.00414691943127962,0.0140308078413764,-0.00382862086470603
"99","_IoOJu2_FKE",28,15,0.0172093023255814,0.0230088495575221,0.0133740951160979,0.00378459171984652
"100","_IoOJu2_FKE",28,15,0.0302697759487883,0.0173010380622837,0.0226936893265435,0.00740797239810267
"101","_IoOJu2_FKE",28,15,0.0406532930942659,0.0527210884353742,0.0335936978436478,0.00683014540950313
"102","_IoOJu2_FKE",28,15,0.0229443875810304,0.0296176628971459,0.0245969103689583,-0.00161285162116379
"103","_IoOJu2_FKE",28,15,0.0133411156507963,0.00993723849372385,0.013591363918405,-0.000246892659622962
"104","_IoOJu2_FKE",28,15,0.00707644203077429,0.00466079751424133,0.00964191121658494,-0.00254096938460028
"105","_IoOJu2_FKE",28,15,0.0115205490644661,0.00876288659793814,0.00652964962533715,0.004958522027629
"106","_IoOJu2_FKE",28,15,0.00646203554119548,0.00153295861011753,0.00592686498655767,0.000532017359577088
"107","_IuEg3xbDA0",24,12,0.0894115261797354,0.0966947238760008,0.147670813923853,-0.0507630646674119
"108","_IuEg3xbDA0",24,12,0.0567161401386498,0.0389367278172969,0.0806839411050715,-0.0221783632149775
"109","_IuEg3xbDA0",24,12,0.028648585182576,0.0111711711711712,0.0401463432738155,-0.0110539811686986
"110","_IuEg3xbDA0",24,12,0.0297197808469353,0.0187099073414113,0.0402910949450122,-0.0101618807941786
"111","_IuEg3xbDA0",24,12,0.0236521594546286,0.0167920237887004,0.0334615748432905,-0.00949180465674251
"112","_IuEg3xbDA0",24,12,0.0255962532824386,0.0101496645449854,0.0358643192644076,-0.00991255880814636
"113","_IuEg3xbDA0",24,12,0.0185959957238448,0.0100476839237057,0.0288032673268996,-0.00992149998665534
"114","_IuEg3xbDA0",24,12,0.0200575293477416,0.0134884505142472,0.0301440410159579,-0.00979136049582804
"115","_IuEg3xbDA0",24,12,0.00703706526433453,0.00016636167027117,0.010146779210654,-0.00307847731668214
"116","_IuEg3xbDA0",24,12,0.00807265388496468,0.0029940119760479,0.0112069799244635,-0.00309958900771528
"117","_IuEg3xbDA0",24,12,0.00914664664664665,0.00199004975124378,0.0139476301085131,-0.00473494223893262
"118","_kwsw07w8lU",26,10,0.0164908776459698,0.00973511433099389,0.032796120060427,-0.0157874745051358
"119","_kwsw07w8lU",26,10,0.0172777378384855,0.0094170403587444,0.0296295840284661,-0.0119963979100653
"120","_kwsw07w8lU",26,10,0.00838613931356152,0.00155486450466459,0.0158862076387726,-0.00738278388742327
"121","_kwsw07w8lU",26,10,0.00644754362604247,0.00421379463295631,0.012593800210701,-0.00606981455286381
"122","_kwsw07w8lU",26,10,0.00640623911983845,-0.00132508833922261,0.0115432365700894,-0.0050783765483613
"123","_kwsw07w8lU",26,10,0.00401300768006642,0.00221141088014153,0.00822249343234801,-0.00417515556308504
"124","_kwsw07w8lU",26,10,0.00300921140284382,0.00154457193292145,0.00614706683581644,-0.00311868466986719
"125","_kwsw07w8lU",26,10,0.00387046537193111,0.000440625688477638,0.00762980870534551,-0.0037308774521513
"126","_kwsw07w8lU",26,10,0.00401523965961718,-0.000220215811495265,0.00771257070324929,-0.00366903336439665
"127","_lUiJsnGXh8",1,11,0.297615521327014,0.259953932214544,0.540073127247454,-0.157432528125324
"128","_lUiJsnGXh8",1,11,0.0848884323460595,0.107861060329068,0.149594118704288,-0.0562856797068155
"129","_lUiJsnGXh8",1,11,0.0352173798690198,0.0381895332390382,0.0671208981768158,-0.029896817091956
"130","_lUiJsnGXh8",1,11,0.0239837398373984,0.0127157129881926,0.0443936893017543,-0.0195423906458122
"131","_lUiJsnGXh8",1,11,0.0149861055974593,0.0217488789237668,0.0265821311525621,-0.01129576017662
"132","_lUiJsnGXh8",1,11,0.0112202992079789,0.0267719991222295,0.0215551089480882,-0.010116742258527
"133","_lUiJsnGXh8",1,11,0.0106364976913965,0.0181662748450524,0.0207813585191771,-0.00993832885280886
"134","_lUiJsnGXh8",1,11,0.00849140096156146,0.0159529806884971,0.0170496422407676,-0.00841477241990929
"135","_lUiJsnGXh8",1,11,0.00659361510364783,0.00247933884297521,0.0135950429265323,-0.00690751979475873
"136","_lUiJsnGXh8",1,11,0.00560791705937795,0.0115416323165705,0.0122475578711542,-0.0065593053400297
"137","_mHSkHjInS4",1,10,0.111647837943124,0.0705804749340369,0.184999608216401,-0.0619002485441169
"138","_mHSkHjInS4",1,10,0.0512568918792636,0.0529882932840419,0.114393723874037,-0.056655767743636
"139","_mHSkHjInS4",1,10,0.042890795146451,-0.0245757753071972,0.0624469309409978,-0.0184066942310485
"140","_mHSkHjInS4",1,10,0.0355651210364814,0.0161967606478704,0.0501139267742856,-0.0138545022276723
"141","_mHSkHjInS4",1,10,0.0325328723995308,0.0182998819362456,0.0369335715177993,-0.00424395471334481
"142","_mHSkHjInS4",1,10,0.0272828729722189,0.016231884057971,0.0340742283977614,-0.00656757052737436
"143","_mHSkHjInS4",1,10,0.0197877665043553,0.0205362236166572,0.0249971355606496,-0.00508232547737312
"144","_mHSkHjInS4",1,10,0.0177297544086594,0.00670765790944662,0.022997353211257,-0.00514918126235833
"145","_mHSkHjInS4",1,10,0.013906801996299,0,0.0181451169339758,-0.00416278079340978
"146","_PgMjA4x3rE",23,18,0.371442542787286,0.349477682811016,0.830127769565495,-0.250630166049613
"147","_PgMjA4x3rE",23,18,0.0983740996933609,0.0823363828289937,0.176377613878656,-0.0663082272775559
"148","_PgMjA4x3rE",23,18,0.0288264892062977,0.0277416558300824,0.0573117208845766,-0.0269411859488773
"149","_PgMjA4x3rE",23,18,0.0676174549585082,0.0719105862505272,0.116272382918012,-0.0435869673961806
"150","_PgMjA4x3rE",23,18,0.0422626788036411,0.0336415502655912,0.0745347106103008,-0.0300334940211752
"151","_PgMjA4x3rE",23,18,0.0322973969262179,0.0226494099733536,0.0551034898165858,-0.021615029341181
"152","_PgMjA4x3rE",23,18,0.0182941903584672,0.0143309138284013,0.0320685983622497,-0.013346407424507
"153","_PgMjA4x3rE",23,18,0.010385476518033,0.00568807339449541,0.0220231648994966,-0.0113869125291382
"154","_PgMjA4x3rE",23,18,0.0114801366937206,0.00346652070790002,0.0223955723612096,-0.0106763330774996
"155","_PgMjA4x3rE",23,18,0.0172359182811593,0.0105454545454545,0.0329619416515429,-0.0152242040449624
"156","_PgMjA4x3rE",23,18,0.00817353849347414,0.00917596257646635,0.0170508804148212,-0.00872851308847624
"157","_PgMjA4x3rE",23,18,0.00357749523858547,0.00338741308611161,0.00724218361650331,-0.00363833885983587
"158","_PgMjA4x3rE",23,18,0.002487625984151,0.00124378109452736,0.00518653121620276,-0.00268497950204945
"159","_PgMjA4x3rE",23,18,0.00243028907649015,0.000887311446317658,0.0048383333641062,-0.0023964494662083
"160","_PgMjA4x3rE",23,18,0.00204159755008294,0.00585106382978723,0.00559179013289167,-0.00353045104151025
"161","_PgMjA4x3rE",23,18,0.00277600916847065,0.00493566014454433,0.00647100547680787,-0.00367123969615666
"162","_PgMjA4x3rE",23,18,0.018667140752781,0.0119277319768462,0.0507708926642443,-0.0305525706275169
"163","_pP_C7HEy3g",28,15,0.148284049212174,0.158567774936061,0.291569001323796,-0.110938673787279
"164","_pP_C7HEy3g",28,15,0.081390977443609,0.0529801324503311,0.148613259486678,-0.0585247310074681
"165","_pP_C7HEy3g",28,15,0.0474535025204241,0.00838574423480084,0.0722916717832846,-0.0231636316092552
"166","_pP_C7HEy3g",28,15,0.047295054762695,0.0582120582120582,0.06627271790291,-0.0177981325242375
"167","_pP_C7HEy3g",28,15,0.0251941055300269,0.0333988212180747,0.0357935587346594,-0.010233171576758
"168","_pP_C7HEy3g",28,15,0.0182380216383308,0.0456273764258555,0.024242885089969,-0.0058627338681594
"169","_pP_C7HEy3g",28,15,0.01183970856102,0.0127272727272727,0.0187523621834674,-0.00678541113527497
"170","_pP_C7HEy3g",28,15,0.0100510051005101,0.00538599640933573,0.0182316251122086,-0.00803414450105793
"171","_pP_C7HEy3g",28,15,0.00861428783603149,-0.00535714285714286,0.0109467561492142,-0.00230721182791791
"172","_pP_C7HEy3g",28,15,0.0131055809159181,0.00179533213644524,0.018956629188897,-0.00574219560025468
"173","_pP_C7HEy3g",28,15,0.00406976744186047,0.0017921146953405,0.00622132113070143,-0.00213825094306614
"174","_pP_C7HEy3g",28,15,0.0082513028372901,0.00178890876565295,0.00594746769693337,0.00229021416558783
"175","_pP_C7HEy3g",28,15,0.00516870064608758,0.00178571428571429,0.00509175771719529,7.65531388567402e-05
"176","_pP_C7HEy3g",28,15,0.00314240822739609,0.0053475935828877,0.00420301101971131,-0.00105616372454236
"177","_rBaHuQi9gQ",26,13,0.136252893166037,0.156562291805463,0.271595468719285,-0.106435245235311
"178","_rBaHuQi9gQ",26,13,0.0549450549450549,0.0639400921658986,0.104066637567292,-0.0444915016456545
"179","_rBaHuQi9gQ",26,13,0.0252540650406504,0.0140768814293449,0.0530562602268859,-0.0264014338419538
"180","_rBaHuQi9gQ",26,13,0.0208653417257273,0.0250934329951949,0.0406741039886746,-0.0190345490360764
"181","_rBaHuQi9gQ",26,13,0.0161666181182639,0.0234375,0.0368672368612243,-0.0199645798488383
"182","_rBaHuQi9gQ",26,13,0.0135206153552148,0.00203562340966921,0.0357593300441193,-0.0214709286644391
"183","_rBaHuQi9gQ",26,13,0.00980484585650985,0.00507872016251905,0.0275871399978539,-0.017304901403672
"184","_rBaHuQi9gQ",26,13,0.0084959387545514,0.0197069226882264,0.0145969162595572,-0.00601320328027195
"185","_rBaHuQi9gQ",26,13,0.0085632290316608,-0.00396432111000991,0.0108248645213835,-0.00223741576716511
"186","_rBaHuQi9gQ",26,13,0.00720547065032815,0.00646766169154229,0.0111604968878107,-0.00391137336719088
"187","_rBaHuQi9gQ",26,13,0.00487560375467056,0.000494315373208107,0.00914814344569124,-0.00423380820622862
"188","_rBaHuQi9gQ",26,13,0.00389969618645989,0,0.00803916762293571,-0.00410645892484234
"189","_suPAag6_i8",24,14,0.265181058495822,0.314397649363369,0.426711637092642,-0.113218799368587
"190","_suPAag6_i8",24,14,0.0802876853075004,0.119225037257824,0.130049267954212,-0.0440348788834644
"191","_suPAag6_i8",24,14,0.0383152173913043,0.0945406125166445,0.0555790396085123,-0.0163548361320349
"192","_suPAag6_i8",24,14,0.0113844543313269,0.0474452554744526,0.0371634854286633,-0.0248553207469331
"193","_suPAag6_i8",24,14,0.00892741622460862,0.037746806039489,0.0194631704732487,-0.0103346099729618
"194","_suPAag6_i8",24,14,0.0257758399589638,0.00615556799104645,0.0310480192408703,-0.00511341778803683
"195","_suPAag6_i8",24,14,0.0136267033379172,0.00278086763070078,0.0239998284002885,-0.0101300066412866
"196","_suPAag6_i8",24,14,0.0143068574247657,0.0122018857459789,0.0305986719453696,-0.0158081074273571
"197","_suPAag6_i8",24,14,0.014591439688716,0.0186301369863014,0.0265092810430947,-0.011610066829857
"198","_suPAag6_i8",24,14,0.00970757430488974,0.00161377084454008,0.0212780175827657,-0.011329376603309
"199","_suPAag6_i8",24,14,0.0058160237388724,0.00161117078410311,0.0201246155747657,-0.0140263175865346
"200","_suPAag6_i8",24,14,0.00719848949728582,0.00107238605898123,0.0197964996804717,-0.0123534550149301
"201","_suPAag6_i8",24,14,0.00597539543057996,0.00107123727905731,0.0192770915935574,-0.0130501276568292
"202","_vrcsnkXCI8",26,12,0.11314592806945,0.0830900516505726,0.336033979247515,-0.166828130601589
"203","_vrcsnkXCI8",26,12,0.050692613362053,0.0402239270163798,0.101486636607201,-0.0461140621747387
"204","_vrcsnkXCI8",26,12,0.047787360384561,0.00478373529998007,0.0696841786776855,-0.0204703581950634
"205","_vrcsnkXCI8",26,12,0.0332951018755903,0.00733981352906169,0.0433179058991218,-0.00960666347894595
"206","_vrcsnkXCI8",26,12,0.0141686526721295,0.00551398188263096,0.0185682314729663,-0.00431937563424138
"207","_vrcsnkXCI8",26,12,0.0065346853371962,0.00293772032902468,0.0105526851416941,-0.003976041886361
"208","_vrcsnkXCI8",26,12,0.00476525521299731,0.00273384104667057,0.00766402247562386,-0.00287672001576957
"209","_vrcsnkXCI8",26,12,0.00455167584428812,0.00642648490749757,0.00693177391910453,-0.00236371334827656
"210","_vrcsnkXCI8",26,12,0.00380228136882129,0.00174148606811146,0.00545889035646936,-0.00164761483889288
"211","_vrcsnkXCI8",26,12,0.00303030303030303,0.000193162062970833,0.00491543527672736,-0.00187591132571789
"212","_vrcsnkXCI8",26,12,0.0024861530715005,0.000579374275782155,0.00421888853066817,-0.00172545595283812
"213","_wNZbgBPz1Q",1,17,0.319341429619366,0.475295146480105,0.795429786959745,-0.265166792262344
"214","_wNZbgBPz1Q",1,17,0.0772842404398592,0.0948429164196799,0.150523813968851,-0.063657590255646
"215","_wNZbgBPz1Q",1,17,0.0458194747104026,0.0441256090958311,0.0899581851089059,-0.0404957832341917
"216","_wNZbgBPz1Q",1,17,0.0296101332455996,0.0251490795955406,0.0503653145828085,-0.0197599645085887
"217","_wNZbgBPz1Q",1,17,0.0209831176439261,0.0194739504299444,0.035131378107283,-0.0136680819097831
"218","_wNZbgBPz1Q",1,17,0.0168483647175421,0.01290002480774,0.0270875189918082,-0.00996911566437572
"219","_wNZbgBPz1Q",1,17,0.011182928080435,0.0235121234386481,0.0200150747584962,-0.00865883936093035
"220","_wNZbgBPz1Q",1,17,0.00968952922077922,0.0122038765254846,0.018172084360697,-0.00833116058691008
"221","_wNZbgBPz1Q",1,17,0.00768728332412199,0.00354609929078014,0.0120861135591086,-0.00434630035533004
"222","_wNZbgBPz1Q",1,17,0.0120662145991225,0.016489988221437,0.015756520296886,-0.00363306129374876
"223","_wNZbgBPz1Q",1,17,0.0121686865701054,0.00903823870220162,0.0123040276240308,-0.000133696053983949
"224","_wNZbgBPz1Q",1,17,0.0356777804818691,0.0179145613229215,0.0429368104693612,-0.00696018197327342
"225","_wNZbgBPz1Q",1,17,0.00455869912585769,0.00293321299638989,0.00676410249412064,-0.0021905860199022
"226","_wNZbgBPz1Q",1,17,0.00369590643274854,0.000899887514060742,0.00427653575753194,-0.000578156816484207
"227","_wNZbgBPz1Q",1,17,0.00251701314440198,0.00202292650033715,0.00345974836966669,-0.000939484844106999
"228","_wNZbgBPz1Q",1,17,0.00241770503998512,0.00381336922386721,0.00312500700548558,-0.000705098527661931
"229","_Ybm_ZNLu0w",27,14,0.0221602912752281,0.0324719871941459,0.0351025234416628,-0.0125033336054504
"230","_Ybm_ZNLu0w",27,14,0.0155672823218997,0.00908084163898117,0.0228866577727372,-0.00715560751058657
"231","_Ybm_ZNLu0w",27,14,0.0119078548540747,0.00921861281826163,0.0157651606590771,-0.00379743857576263
"232","_Ybm_ZNLu0w",27,14,0.00564850870811759,0.00565463244889082,0.00947947282090557,-0.00379498961190635
"233","_Ybm_ZNLu0w",27,14,0.00340411046338454,-0.00216262975778547,0.00590019817235618,-0.00248144668179484
"234","_Ybm_ZNLu0w",27,14,0.00860862558839744,0.00195058517555267,0.00748773911877164,0.00111255594098469
"235","_Ybm_ZNLu0w",27,14,0.00588631012445341,-0.00173047804455981,0.00727001908187068,-0.00137372197246434
"236","_Ybm_ZNLu0w",27,14,0.00718943320514964,0.00303358613217768,0.0105188857240821,-0.00329479494739648
"237","_Ybm_ZNLu0w",27,14,0.00452357237715803,0.000432058759991359,0.00930618279697281,-0.00473851295209664
"238","_Ybm_ZNLu0w",27,14,0.00520553604627143,0.0053984020729864,0.00831608640616607,-0.00308489609739478
"239","_Ybm_ZNLu0w",27,14,0.00489087994739222,0.00236254295532646,0.00702937286967535,-0.00212356558795214
"240","_Ybm_ZNLu0w",27,14,0.00302658486707566,0,0.00576328366601068,-0.00272101680721506
"241","_Ybm_ZNLu0w",27,14,0.00436307290817159,0.00321405613884723,0.00731821692596271,-0.00293367474958348
"242","_yiQHtBFYkg",10,9,0.145995021232977,0.149717514124294,0.370610249832407,-0.163879723376427
"243","_yiQHtBFYkg",10,9,0.076539739330437,0.0253890253890254,0.176435927258163,-0.0849142614681505
"244","_yiQHtBFYkg",10,9,0.0358456973293769,0.0159744408945687,0.108311427271329,-0.0653839057857257
"245","_yiQHtBFYkg",10,9,0.0350635957373668,0.0117924528301887,0.0784417395002909,-0.0402229830078943
"246","_yiQHtBFYkg",10,9,0.0277870032104506,0.0170940170940171,0.0752477308457085,-0.0441393422871293
"247","_yiQHtBFYkg",10,9,0.023265833692374,0.0183346065699007,0.0602310819485058,-0.0348652750192879
"248","_yiQHtBFYkg",10,9,0.0207368421052632,0.0120030007501875,0.0557186582547317,-0.0331355478810036
"249","_yiQHtBFYkg",10,9,0.0159843250489842,0.011119347664937,0.0426192350930532,-0.0255461525622936
"250","_yThFcog0nA",26,9,0.5600652769004,0.385398981324278,0.827446986850539,-0.146314345572864
"251","_yThFcog0nA",26,9,0.135954108317867,0.185049019607843,0.177102131161321,-0.0349570540687551
"252","_yThFcog0nA",26,9,0.0588462452471483,-0.0486039296794209,0.0869835442971019,-0.0258856715886611
"253","_yThFcog0nA",26,9,0.0200869687193155,-0.0119565217391304,0.0294237156169783,-0.00906987740423959
"254","_yThFcog0nA",26,9,0.0338824564780947,0.0198019801980198,0.0402666427157786,-0.00613706714753159
"255","_yThFcog0nA",26,9,0.0323464474769239,0.04638619201726,0.0377204017349643,-0.00517861482635945
"256","_yThFcog0nA",26,9,0.0239635136179752,-0.00103092783505155,0.0284313424971062,-0.00434431419435624
